device_time_stamp,system_time_stamp,left_gaze_point_on_display_area_1,left_gaze_point_on_display_area_2,left_gaze_point_in_user_coordinate_system_1,left_gaze_point_in_user_coordinate_system_2,left_gaze_point_in_user_coordinate_system_3,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system_1,left_gaze_origin_in_user_coordinate_system_2,left_gaze_origin_in_user_coordinate_system_3,left_gaze_origin_in_trackbox_coordinate_system_1,left_gaze_origin_in_trackbox_coordinate_system_2,left_gaze_origin_in_trackbox_coordinate_system_3,left_gaze_origin_validity,right_gaze_point_on_display_area_1,right_gaze_point_on_display_area_2,right_gaze_point_in_user_coordinate_system_1,right_gaze_point_in_user_coordinate_system_2,right_gaze_point_in_user_coordinate_system_3,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system_1,right_gaze_origin_in_user_coordinate_system_2,right_gaze_origin_in_user_coordinate_system_3,right_gaze_origin_in_trackbox_coordinate_system_1,right_gaze_origin_in_trackbox_coordinate_system_2,right_gaze_origin_in_trackbox_coordinate_system_3,right_gaze_origin_validity
7438903792,106558436520,nan,nan,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,0
7438920395,106558453124,nan,nan,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,0
7438937371,106558470100,nan,nan,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,0,0.28990092873573303,1.2458380460739136,-115.9747085571289,-52.06509780883789,-25.787141799926758,1,5.8051605224609375,1,11.474458694458008,-138.09579467773438,471.28228759765625,0.4673551321029663,0.8899736404418945,0.18246448040008545,1
7438953666,106558486396,nan,nan,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,0
7438970265,106558502996,nan,nan,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,0
7438987291,106558520020,nan,nan,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,0
7439003536,106558536263,0.2309589684009552,1.0138217210769653,-148.51063537597656,15.631363868713379,-1.1476449966430664,1,5.1019439697265625,1,-52.40163803100586,-138.91354370117188,467.2040100097656,0.6491328477859497,0.8957104682922363,0.18045398592948914,1,nan,nan,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,0
7439020166,106558552889,nan,nan,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,0
7439037211,106558569931,0.2323312759399414,1.2204304933547974,-147.7531280517578,-44.65180587768555,-23.088953018188477,1,5.524658203125,1,-51.564823150634766,-138.12925720214844,466.1351623535156,0.6470847725868225,0.8943778872489929,0.1777946799993515,1,0.2856246531009674,1.3559199571609497,-118.33521270751953,-84.1841812133789,-37.47755813598633,1,5.7961273193359375,1,12.941505432128906,-137.1144561767578,468.7264099121094,0.4630105197429657,0.8893133997917175,0.17708203196525574,1
7439053502,106558586218,0.23047196865081787,1.217065691947937,-148.77947998046875,-43.6700325012207,-22.73161506652832,1,5.50335693359375,1,-51.45990753173828,-138.06338500976562,466.0607604980469,0.6468085050582886,0.894252598285675,0.1775934398174286,1,nan,nan,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,0
7439070058,106558602770,nan,nan,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,0
7439087131,106558619839,0.22650271654129028,1.2208141088485718,-150.9705047607422,-44.763702392578125,-23.129688262939453,1,5.5245819091796875,1,-50.38895034790039,-137.82981872558594,465.3542175292969,0.6439670920372009,0.8941831588745117,0.17589068412780762,1,nan,nan,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,0
7439103468,106558636172,0.2268085926771164,1.217970848083496,-150.80165100097656,-43.93412399291992,-22.827747344970703,1,5.5156707763671875,1,-50.30961990356445,-137.84469604492188,465.3164367675781,0.643751859664917,0.8942577838897705,0.17581066489219666,1,nan,nan,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,0
7439119937,106558652637,nan,nan,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,0
7439137051,106558669746,0.23208720982074738,1.2329142093658447,-147.88784790039062,-48.294212341308594,-24.414705276489258,1,5.569122314453125,1,-49.44099044799805,-137.60679626464844,464.9519958496094,0.6413768529891968,0.893885612487793,0.17480334639549255,1,nan,nan,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,0
7439153434,106558686124,nan,nan,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,0
7439169806,106558702492,nan,nan,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,0
7439186971,106558719654,0.24185927212238312,1.2131102085113525,-142.4936981201172,-42.51591491699219,-22.311540603637695,1,5.5157470703125,1,-48.60414505004883,-137.27284240722656,464.64593505859375,0.6390718817710876,0.8931881785392761,0.173862487077713,1,nan,nan,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,0
7439203302,106558735984,nan,nan,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,0
7439219680,106558752362,nan,nan,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,0
7439236891,106558769573,0.23449212312698364,1.2534843683242798,-146.56036376953125,-54.296077728271484,-26.599212646484375,1,5.596923828125,1,-47.55081558227539,-136.1930389404297,464.74017333984375,0.6360254287719727,0.8900144100189209,0.1732277274131775,1,nan,nan,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,0
